RecordID,Date,Time,Address,Longitude,Latitude,Group
13624,2016-11-15,01:20:00,7478 COUNTRY VILLAGE DR CLEVES OH 45002,-84.6873151,39.2128748,Cincinnati
13625,2016-11-29,19:35:00,8191 W MILL ST cleves OH 45002,-84.712772,39.217653,Cincinnati
13626,2016-12-12,21:55:00,4001 OH-128 Cleves OH 45002,-84.7608915,39.1721253,Cincinnati
13627,2016-12-08,02:25:00,7433 country village dr Cleves OH 45002,-84.6857008,39.2127172,Cincinnati
13628,2016-12-13,09:20:00,220 CLEVES AVE CLEVES OH 45002,-84.744268,39.159401,Cincinnati
13629,2016-09-21,09:45:00,5477 VOLLMER AVE CLEVES45002 OH 45002,-84.732162,39.196988,Cincinnati
13697,2016-11-09,02:40:00,917 S 9TH ST CINCINNATI OH 45011,-84.554819,39.389251,Cincinnati
13698,2016-11-15,22:40:00,3509 MCFARLAN RD Cincinnati OH 45011,-84.593876,39.153182,Cincinnati
13699,2016-01-25,10:30:00,2104 jackson rd Fairfield OH 45011,-84.5145207,39.4433207,Cincinnati
13700,2016-01-12,15:40:00,5070 Tri County View Dr Fairfield OH 45011,-84.455245,39.319032,Cincinnati
13701,2016-02-12,13:20:00,8585 Seward Rd Fairfield OH 45011,-84.4932173,39.3461464,Cincinnati
13702,2016-05-17,14:20:00,2121 DIXIE HWY FAIRFIELD OH 45011,-84.549924,39.374664,Cincinnati
13703,2016-07-20,22:15:00,1280 Parrish Ave Fairfield OH 45011,-84.541948,39.3831599,Cincinnati
13704,2016-08-11,16:00:00,2121 Dixie Hwy Fairfield OH 45011,-84.549924,39.374664,Cincinnati
13705,2016-08-18,05:30:00,7777 WILDBRANCH RD FAIRFIELD OH 45011,-84.5060873,39.3677829,Cincinnati
13706,2016-08-23,00:20:00,363 HAMSHIRE DR FAIRFIELD OH 45011,-84.533935,39.38812,Cincinnati
13707,2016-08-31,14:55:00,1627 Bender Ave Fairfield OH 45011,-84.54619,39.382884,Cincinnati
13708,2016-09-13,21:30:00,637 HEATON ST FAIRFIELD OH 45011,-84.5526037,39.4024005,Cincinnati
13709,2016-09-27,00:20:00,475 BROOKFIELD DR FARIFIELD OH 45011,-84.5632433,39.342335,Cincinnati
13710,2016-02-12,15:45:00,920 GREENWOOD AVE HAMILITON OH 45011,-84.54884,39.403494,Cincinnati
13711,2016-11-08,00:30:00,1218 campbell AVENUE HAMILITON OH 45011,-84.546136,39.396852,Cincinnati
13712,2016-02-05,23:30:00,166 WEBSTER AVE HAMILTON OH 45011,-84.5625125,39.4136096,Cincinnati
13713,2016-01-13,23:55:00,418 PERSHING AVE HAMILTON OH 45011,-84.560565,39.393813,Cincinnati
13714,2016-08-11,21:35:00,1749 SHULER AVE HAMILTON OH 45011,-84.54533,39.378966,Cincinnati
13715,2016-02-08,04:05:00,127 Race St Hamilton OH 45011,-84.5599354,39.4050056,Cincinnati
13716,2016-01-14,04:05:00,846 Greenwood Ave Hamilton OH 45011,-84.549901,39.403132,Cincinnati
13717,2016-01-05,00:15:00,948 Heaton St Hamilton OH 45011,-84.5479773,39.4012494,Cincinnati
13718,2016-01-05,00:30:00,1113 Vine St Hamilton OH 45011,-84.5460514,39.4050847,Cincinnati
13719,2016-01-05,00:20:00,1107 vine STREET HAMILTON OH 45011,-84.546291,39.4048779,Cincinnati
13720,2016-01-08,21:50:00,841 N 3rd St HAMILTON OH 45011,-84.556088,39.408643,Cincinnati
13721,2016-01-14,11:05:00,990 S Erie Hwy Hamilton OH 45011,-84.5489393,39.3847915,Cincinnati
13722,2016-01-19,04:10:00,322 N 11TH STREET HAMILTON OH 45011,-84.546679,39.399698,Cincinnati
13723,2016-02-18,15:00:00,1012 long street hamilton OH 45011,-84.55284,39.388057,Cincinnati
13724,2016-01-29,18:00:00,5101 Tri County View Dr Hamilton OH 45011,-84.45432,39.318663,Cincinnati
13725,2016-05-04,14:30:00,3335 PRINCETON RD HAMILTON OH 45011,-84.5045646,39.3899379,Cincinnati
13726,2016-02-16,01:40:00,1426 Maple Ave Hamilton OH 45011,-84.544908,39.3927718,Cincinnati
13727,2016-03-15,04:45:00,770 S 12TH STREET HAMILTON OH 45011,-84.5511549,39.3878433,Cincinnati
13728,2016-03-17,12:45:00,2988 W Elkton Rd Hamilton OH 45011,-84.552028,39.464913,Cincinnati
13729,2016-03-31,05:30:00,946 Vine St Hamilton OH 45011,-84.548721,39.404637,Cincinnati
13730,2016-04-05,01:35:00,2103 Princeton Rd Hamilton OH 45011,-84.5330395,39.3923997,Cincinnati
13731,2016-04-08,00:50:00,1404 Maple Ave Hamilton OH 45011,-84.545357,39.393335,Cincinnati
13732,2016-04-04,20:55:00,910 Corliss Ave Hamilton OH 45011,-84.545929,39.388732,Cincinnati
13733,2016-04-22,02:20:00,16 N 10TH ST APT 2 Hamilton OH 45011,-84.549819,39.396687,Cincinnati
13734,2016-05-25,02:50:00,1108 Reservoir St HAMILTON OH 45011,-84.5468768,39.405957,Cincinnati
13735,2016-06-06,01:40:00,10 Booth Ave Hamilton OH 45011,-84.5509773,39.4045823,Cincinnati
13736,2016-06-01,23:05:00,7715 WILDBRANCH RD HAMILTON OH 45011,-84.5060873,39.3677829,Cincinnati
13737,2016-06-01,23:25:00,7543-7555 Wildbranch Rd HAMILTON OH 45011,-84.5076822,39.3705789,Cincinnati
13738,2016-06-06,04:45:00,7113 CROWN POINTE DR Hamilton OH 45011,-84.4631507,39.3759047,Cincinnati
13739,2016-06-07,20:30:00,7556 Sycamore Woods Ln Hamilton OH 45011,-84.51025,39.36902,Cincinnati
13740,2016-07-21,02:15:00,1130 Twelfth Street Hamilton OH 45011,-84.551425,39.382714,Cincinnati
13741,2016-07-19,01:15:00,7777 wildbranch rd hamilton OH 45011,-84.5071707,39.3676941,Cincinnati
13742,2016-07-19,03:25:00,6767 LESTER AVE HAMILTON OH 45011,-84.5318,39.387937,Cincinnati
13743,2016-08-11,05:27:00,57 Pebble Brook Ln HAMILTON OH 45011,-84.5078691,39.3720713,Cincinnati
13744,2016-08-14,23:35:00,3348 WATERFOWL LN Hamilton OH 45011,-84.5060602,39.3697904,Cincinnati
13745,2016-08-26,01:10:00,6411 WALDEN PONDS CIR HAMILTON OH 45011,-84.518759,39.396423,Cincinnati
13746,2016-08-30,04:05:00,1142 S 13TH HAMILTON OH 45011,-84.5504804,39.3825424,Cincinnati
13747,2016-08-30,03:15:00,128 MINOR AVE HAMILTON OH 45011,-84.5509984,39.3676168,Cincinnati
13748,2016-09-13,04:00:00,3186 SPRING MEADOWS DR HAMILTON OH 45011,-84.5114446,39.3751381,Cincinnati
13749,2016-09-05,22:10:00,849 NORTH SECOND HAMILTON OH 45011,-84.556572,39.40975,Cincinnati
13750,2016-10-06,12:40:00,164 chestnut st HAMILTON OH 45011,-84.565037,39.393208,Cincinnati
13751,2016-09-16,14:00:00,3045 MOSER CT HAMILTON OH 45011,-84.5168471,39.3722807,Cincinnati
13752,2016-11-21,05:15:00,303 S 2nd St Hamilton OH 45011,-84.5635243,39.3976346,Cincinnati
13753,2016-09-25,15:55:00,900 S ERIN BLVD HAMILTON OH 45011,-84.5489429,39.3862225,Cincinnati
13754,2016-09-25,17:51:00,1741 PARKAMO AVE HAMILTON OH 45011,-84.5407,39.378945,Cincinnati
13755,2016-11-21,10:20:00,1105 Hanover St Hamilton OH 45011,-84.551798,39.3894499,Cincinnati
13756,2016-09-27,03:25:00,1 FALL WOOD DRIVE HAMILTON OH 45011,-84.5093609,39.3734663,Cincinnati
13757,2016-10-02,20:45:00,1106 HARMON AVE HAMILTON OH 45011,-84.5451721,39.3859295,Cincinnati
13758,2016-10-20,02:15:00,1185 HEATON ST HAMILTON OH 45011,-84.5438161,39.4010931,Cincinnati
13759,2016-10-14,03:00:00,1800 PRINCETON RD HAMILTON OH 45011,-84.5370148,39.3948682,Cincinnati
13760,2016-11-03,10:30:00,23 DOUGLAS LANE HAMILTON OH 45011,-84.531456,39.404409,Cincinnati
13761,2016-10-20,04:00:00,125 GRANT CI Hamilton OH 45011,-84.5689009,39.3952997,Cincinnati
13762,2016-10-27,03:50:00,1627 BENDER AVE HAMILTON OH 45011,-84.54619,39.382884,Cincinnati
13763,2016-10-19,01:25:00,1899 SEE AVE Hamilton OH 45011,-84.5421269,39.3765829,Cincinnati
13764,2016-10-18,23:50:00,103 GRANT CI Hamilton OH 45011,-84.56743,39.396889,Cincinnati
13765,2016-10-21,06:10:00,540 S 2ND ST APT 3 HAMILTON OH 45011,-84.5643951,39.3940947,Cincinnati
13766,2016-10-24,05:50:00,127 WASHINGTON ST Hamilton OH 45011,-84.566929,39.391112,Cincinnati
13767,2016-10-26,03:05:00,302 N 11TH ST Hamilton OH 45011,-84.547089,39.399189,Cincinnati
13768,2016-10-31,03:15:00,1108 Vine St Hamilton OH 45011,-84.5463669,39.405309,Cincinnati
13769,2016-11-01,22:20:00,16 SAVITZ DR HAMILTON OH 45011,-84.5118288,39.4454542,Cincinnati
13770,2016-11-02,20:10:00,2926 FAIRWAYS DR HAMILTON OH 45011,-84.517938,39.40375,Cincinnati
13771,2016-11-07,04:30:00,7016 HEARTHWOOD DR Hamilton OH 45011,-84.5020609,39.3844857,Cincinnati
13772,2016-11-14,06:35:00,721 S 9TH HAMILTON OH 45011,-84.5544312,39.3917369,Cincinnati
13773,2016-11-10,02:50:00,911 VINE ST HAMILTON OH 45011,-84.549337,39.403824,Cincinnati
13774,2016-11-15,05:10:00,322 HANCOCK AVE HAMILTON OH 45011,-84.5447068,39.3899238,Cincinnati
13775,2016-11-16,16:10:00,725 MAPLE AVE Hamilton OH 45011,-84.554654,39.395703,Cincinnati
13776,2016-12-05,04:30:00,3411 PIRNCETON RD HAMILTON OH 45011,-84.5013237,39.3896123,Cincinnati
13777,2016-11-21,23:15:00,218 FERN VALLEY WAY HAMILTON OH 45011,-84.5101606,39.3717346,Cincinnati
13778,2016-11-30,03:30:00,5150 ASTER PARK DR HAMILTON OH 45011,-84.4481101,39.3183356,Cincinnati
13779,2016-12-05,00:30:00,254 RACE ST HAMILTON OH 45011,-84.5582147,39.404584,Cincinnati
13780,2016-12-05,14:35:00,3157 PRINCETON RD HAMILTON OH 45011,-84.5102269,39.3903638,Cincinnati
13781,2016-12-15,04:15:00,2103 PRINCETON RD  APT4 Hamilton OH 45011,-84.5330395,39.3923997,Cincinnati
13782,2016-12-13,23:15:00,3551 TYLERSVILLE RD Hamilton OH 45011,-84.501848,39.360709,Cincinnati
13783,2016-12-14,11:35:00,6729 FAYETTA DRIVE HAMILTON OH 45011,-84.506724,39.393155,Cincinnati
13784,2016-12-19,03:50:00,229-233 Village St Hamilton OH 45011,-84.5587079,39.4037879,Cincinnati
13785,2016-12-22,20:00:00,166 BECKETT ST Hamilton OH 45011,-84.5664539,39.389891,Cincinnati
13786,2016-12-22,21:40:00,1100 MAPLE AVE HAMILTON OH 45011,-84.5511609,39.3949687,Cincinnati
13787,2016-09-06,21:00:00,4287 HAMILTON MIDDLETOWN RD LIBERTY TOWNSHIP OH 45011,-84.472484,39.416181,Cincinnati
13788,2016-05-17,19:00:00,"5345 Kyles Station Rd Liberty Township, OH 45011",-84.4386912,39.4168119,Cincinnati
13789,2016-09-29,01:50:00,4774 ASPEN DR LIBERTY TWP OH 45011,-84.458018,39.400695,Cincinnati
13790,2016-06-14,04:25:00,5364 Blossom St West Chester OH 45011,-84.4480867,39.316839,Cincinnati
13791,2016-08-24,10:30:00,5270 ASTER PARK DR APT 1409 WEST CHESTER OH 45011,-84.449745,39.3185804,Cincinnati
13792,2016-12-09,04:45:00,5270 ASTER PARK DR APT 1403 WEST CHESTER OH 45011,-84.449745,39.3185804,Cincinnati
13793,2016-12-28,22:20:00,5229 ASTER PARK WESTCHESTER TOWNSHIP OH 45011,-84.4490441,39.318625,Cincinnati
13794,2016-11-23,19:05:00,860 GORDON SMITH BLVD 45013 cincinnati OH 45013,-84.577966,39.437697,Cincinnati
13795,2016-01-06,13:30:00,15 TIMBER HOLLOW DR FAIRFIELD OH 45013,-84.5262555,39.3319521,Cincinnati
13796,2016-04-27,19:15:00,1454 N SHERWOOD DR F FAIRFIELD OH 45013,-84.5305672,39.3326032,Cincinnati
13797,2016-01-08,12:40:00,101 CURTIS DR HAMILITON OH 45013,-84.6091134,39.4074966,Cincinnati
13798,2016-04-25,00:00:00,3398 CINCINNNATI BROOKVILLE RD HAMILTON OH 45013,-84.67495,39.31151,Cincinnati
13799,2016-01-13,02:15:00,134 Timber Hill Dr HAMILTON OH 45013,-84.6033559,39.4039605,Cincinnati
13800,2016-02-22,13:05:00,2520 Millville Ross Rd Hamilton OH 45013,-84.638735,39.356296,Cincinnati
13801,2016-01-14,13:10:00,807 N B ST Hamilton OH 45013,-84.5588939,39.4124903,Cincinnati
13802,2016-01-04,02:15:00,444 Franklin STREET HAMILTON OH 45013,-84.573282,39.403965,Cincinnati
13803,2016-01-08,04:00:00,425 Curtis Dr Hamilton OH 45013,-84.6055814,39.4088314,Cincinnati
13804,2016-01-25,01:05:00,267 Rockford Dr Hamilton OH 45013,-84.6072187,39.4128754,Cincinnati
13805,2016-01-26,14:30:00,1155 Stahlheber Rd Hamilton OH 45013,-84.600508,39.420436,Cincinnati
13806,2016-02-01,01:10:00,2200 Sunset Dr Hamilton OH 45013,-84.605583,39.412104,Cincinnati
13807,2016-02-08,01:05:00,Reiff DRIVE HAMILTON OH 45013,-84.5457242,39.4299599,Cincinnati
13808,2016-02-25,00:30:00,281 Curtis Dr Hamilton OH 45013,-84.6074318,39.4085464,Cincinnati
13809,2016-03-02,04:35:00,820 Gordon Smith Blvd Hamilton OH 45013,-84.5776439,39.4362832,Cincinnati
13810,2016-03-02,12:43:00,122 HARVEY ST HAMILTON OH 45013,-84.570016,39.400877,Cincinnati
13811,2016-03-18,08:30:00,1275 Main St Hamilton OH 45013,-84.587467,39.417933,Cincinnati
13812,2016-04-06,14:15:00,147 Timberhill Dr Hamilton OH 45013,-84.6033554,39.4037775,Cincinnati
13813,2016-03-18,01:23:00,422 CLEVELAND AVENUE HAMILTON OH 45013,-84.567694,39.410271,Cincinnati
13814,2016-03-24,05:55:00,416 HARTFORD DRIVE HAMILTON OH 45013,-84.615438,39.411964,Cincinnati
13815,2016-03-24,13:55:00,181 N F STREET HAMILTON OH 45013,-84.57054,39.408897,Cincinnati
13816,2016-04-04,02:16:00,236 N D St Hamilton OH 45013,-84.566185,39.406085,Cincinnati
13817,2016-04-04,04:57:00,500-550 Elvin Ave HAMILTON OH 45013,-84.5719388,39.409406,Cincinnati
13818,2016-04-13,14:20:00,1085 EATON AVE HAMILTON OH 45013,-84.5771121,39.4227628,Cincinnati
13819,2016-04-27,23:45:00,1272 Old Oxford Rd Hamilton OH 45013,-84.604991,39.431863,Cincinnati
13820,2016-05-04,20:25:00,1118 Gene Ave Hamilton OH 45013,-84.618042,39.417676,Cincinnati
13821,2016-05-03,09:40:00,127 S E ST HAMILTON OH 45013,-84.572398,39.403609,Cincinnati
13822,2016-06-05,23:10:00,1564 STAHLHEBER RD HAMILTON OH 45013,-84.6142958,39.4206493,Cincinnati
13823,2016-05-24,04:05:00,2243 Hamilton Cleves Rd Hamilton OH 45013,-84.586256,39.358905,Cincinnati
13824,2016-05-24,05:25:00,1280 Main St Hamilton OH 45013,-84.587729,39.4185916,Cincinnati
13825,2016-05-31,21:40:00,1693 NW Washington Blvd Hamilton OH 45013,-84.570769,39.424432,Cincinnati
13826,2016-05-31,04:50:00,1212 Oakmont Ave Hamilton OH 45013,-84.582266,39.385497,Cincinnati
13827,2016-08-18,22:45:00,1427 Eaton Ave Hamilton OH 45013,-84.578738,39.427386,Cincinnati
13828,2016-06-27,16:05:00,770 NW washington Blvd hamilton OH 45013,-84.594583,39.4272833,Cincinnati
13829,2016-06-09,02:50:00,444 Franklin St Hamilton OH 45013,-84.573282,39.403965,Cincinnati
13830,2016-06-23,20:15:00,1380 Ross Ave Hamilton OH 45013,-84.589983,39.412098,Cincinnati
13831,2016-06-28,18:35:00,608 Woodford St Hamilton OH 45013,-84.5771459,39.4056015,Cincinnati
13832,2016-07-31,20:55:00,1160 BLACK ROAD HAMILTON OH 45013,-84.637176,39.38676,Cincinnati
13833,2016-07-08,01:00:00,1437 Clovernook Dr Hamilton OH 45013,-84.5823489,39.38352,Cincinnati
13834,2016-08-01,19:15:00,375 Garner Rd Hamilton OH 45013,-84.744601,39.400137,Cincinnati
13835,2016-07-20,00:30:00,404 Eaton Ave Hamilton OH 45013,-84.5732497,39.4128088,Cincinnati
13836,2016-07-18,01:55:00,501 S B STREET HAMILTON OH 45013,-84.571933,39.3980583,Cincinnati
13837,2016-08-10,23:00:00,191 Millville Avenue Hamilton OH 45013,-84.57743,39.40732,Cincinnati
13838,2016-08-11,01:10:00,662 MILLIKIN ST HAMILTON OH 45013,-84.578738,39.403203,Cincinnati
13839,2016-08-31,01:25:00,948 GORDON  SMITH BLVD Hamilton OH 45013,-84.581058,39.437918,Cincinnati
13840,2016-08-16,01:06:00,609 History Bridge Ln HAMILTON OH 45013,-84.593127,39.396426,Cincinnati
13841,2016-08-18,14:00:00,924 GORDON SMITH BLVD APT 11 HAMILTON OH 45013,-84.580606,39.43792,Cincinnati
13842,2016-09-30,02:40:00,150 S B ST HAMILTON OH 45013,-84.5680104,39.4009746,Cincinnati
13843,2016-08-23,21:00:00,924 Armistead Dr Hamilton OH 45013,-84.6009434,39.4176095,Cincinnati
13844,2016-08-28,19:15:00,1540 Millville Ave Hamilton OH 45013,-84.612303,39.4065891,Cincinnati
13845,2016-09-12,23:15:00,125 WAYSIDE CIR HAMILTON OH 45013,-84.592642,39.429719,Cincinnati
13846,2016-09-12,21:00:00,2200 SUNSET DR HAMILTON OH 45013,-84.605583,39.412104,Cincinnati
13847,2016-09-16,03:20:00,447 N DICK AVE HAMILTON OH 45013,-84.575099,39.413689,Cincinnati
13848,2016-09-13,01:20:00,723 Impala Place Hamilton OH 45013,-84.58604,39.390381,Cincinnati
13849,2016-09-20,17:05:00,4837 CINCINNATI BROOKVILLE RD HAMILTON OH 45013,-84.7164279,39.327342,Cincinnati
13850,2016-09-26,22:35:00,142 N C ST APT 2 Hamilton OH 45013,-84.565955,39.404575,Cincinnati
13851,2016-09-26,04:55:00,922 N D STREET HAMILTON OH 45013,-84.564008,39.415362,Cincinnati
13852,2016-12-08,02:10:00,1302 Millville Ave Hamilton OH 45013,-84.604696,39.4051091,Cincinnati
13853,2016-09-29,14:32:00,1757 STILLWELL BECKETT ROAD HAMILTON OH 45013,-84.624605,39.452472,Cincinnati
13854,2016-10-07,11:04:00,3450 CHAPEL ROAD HAMILTON OH 45013,-84.738442,39.334092,Cincinnati
13855,2016-10-03,02:05:00,875 N E STT HAMILTON OH 45013,-84.56925,39.4144946,Cincinnati
13856,2016-10-07,06:40:00,816 Webster Ave Hamilton OH 45013,-84.570887,39.413883,Cincinnati
13857,2016-10-18,22:00:00,106 Curtis Dr HAMILTON OH 45013,-84.6090399,39.4075127,Cincinnati
13858,2016-10-10,02:10:00,105 LAWSON AVE HAMILTON OH 45013,-84.5873003,39.4095624,Cincinnati
13859,2016-10-10,03:20:00,910 PRYTANIA AVE HAMILTON OH 45013,-84.5653471,39.4150301,Cincinnati
13860,2016-10-18,00:50:00,3108 ROBINA LN Hamilton OH 45013,-84.666845,39.322762,Cincinnati
13861,2016-10-21,05:45:00,50 MOLLIE DR HAMILTON OH 45013,-84.607651,39.401429,Cincinnati
13862,2016-10-27,23:00:00,1364 Carriage Hill Ln Apt 66 Hamilton OH 45013,-84.5766338,39.3883033,Cincinnati
13863,2016-11-17,04:20:00,2630 ROSS HANOVER RD HAMILTON OH 45013,-84.646531,39.391735,Cincinnati
13864,2016-12-28,00:50:00,15 Westbrook 12 Hamilton OH 45013,-84.589862,39.414398,Cincinnati
13865,2016-11-28,22:05:00,814 COLEMAN DR Hamilton OH 45013,-84.586608,39.439786,Cincinnati
13866,2016-12-06,03:40:00,1344 Carriage Hill Ln Hamilton OH 45013,-84.5772203,39.3881844,Cincinnati
13867,2016-12-19,05:35:00,401 MILLIKIN AVE HAMILTON OH 45013,-84.5756119,39.4004392,Cincinnati
13868,2016-12-22,05:00:00,1331 NW WASHINGTON BLVD HAMILTON OH 45013,-84.5779261,39.4228475,Cincinnati
13869,2016-12-27,02:50:00,50 MOLLIE DR HAMILTON OH 45013,-84.607651,39.401429,Cincinnati
13870,2016-01-18,05:20:00,24 Flamingo Dr HANOVER OH 45013,-84.5730819,39.38217,Cincinnati
13871,2016-03-03,12:00:00,11690 ELKWOOD DRIVE CINCINNATI OH 45014,-84.546772,39.294845,Cincinnati
13872,2016-09-06,01:30:00,3878 WOODBRIDGE BLVD CINCINNATI OH 45014,-84.4345364,39.114326,Cincinnati
13873,2016-12-07,01:00:00,2100 AUGUSTA BLVD Cincinnati OH 45014,-84.55335,39.313909,Cincinnati
13874,2016-10-03,02:40:00,6325 SOUTH GILMORE RD FAIRFEILD OH 45014,-84.5271871,39.3053387,Cincinnati
13875,2016-01-07,02:10:00,6200 Pleasant Ave Fairfield OH 45014,-84.5615499,39.3112076,Cincinnati
13876,2016-01-05,05:00:00,5 Pinehurst Ct Fairfield OH 45014,-84.552505,39.312142,Cincinnati
13877,2016-01-14,06:10:00,1031 Depauw Dr Fairfield OH 45014,-84.545985,39.338236,Cincinnati
13878,2016-01-06,04:00:00,201 N TIMBER HOLLOW FAIRFIELD OH 45014,-84.5259686,39.3319597,Cincinnati
13879,2016-01-28,08:05:00,5277 Dixie Hwy Fairfield OH 45014,-84.5300036,39.3370815,Cincinnati
13880,2016-01-18,02:35:00,3605 Woodridge Blvd Fairfield OH 45014,-84.5001411,39.3065257,Cincinnati
13881,2016-01-21,18:00:00,5611 Crestview Dr Fairfield OH 45014,-84.5311498,39.3235276,Cincinnati
13882,2016-01-18,01:45:00,101-309 Ramey LN FAIRFIELD OH 45014,-84.5100056,39.3192424,Cincinnati
13883,2016-01-21,02:45:00,4670 Dixie HIGHWAY Fairfield OH 45014,-84.5412366,39.3492472,Cincinnati
13884,2016-01-22,01:10:00,3535 Alec Dr Fairfield OH 45014,-84.508076,39.322526,Cincinnati
13885,2016-01-22,02:20:00,206 Ramblewood Dr FAIRFIELD OH 45014,-84.4991641,39.3086296,Cincinnati
13886,2016-01-26,04:35:00,18 Bent Tree DRIVE FAIRFIELD OH 45014,-84.4964059,39.3098956,Cincinnati
13887,2016-01-28,02:05:00,5406 Camelot Dr Fairfield OH 45014,-84.5312107,39.3291924,Cincinnati
13888,2016-01-28,02:10:00,2521-2573 Augusta Blvd Fairfield OH 45014,-84.5508377,39.315363,Cincinnati
13889,2016-02-02,01:10:00,3533 Woodridge Blvd Fairfield OH 45014,-84.5008603,39.3073676,Cincinnati
13890,2016-02-10,23:55:00,2136 WOODTRAIL DRIVE Fairfield OH 45014,-84.547813,39.3175697,Cincinnati
13891,2016-02-10,20:35:00,3533 Woodridge Blvd Fairfield OH 45014,-84.5008603,39.3073676,Cincinnati
13892,2016-02-16,02:50:00,1101-1155 Senate Dr 45014 Fairfield OH 45014,-84.5423763,39.337109,Cincinnati
13893,2016-02-16,05:05:00,20 Heffron Dr Fairfield OH 45014,-84.5268626,39.3306074,Cincinnati
13894,2016-02-22,17:30:00,6725 Fairfield Business Ctr Fairfield OH 45014,-84.4936469,39.3186116,Cincinnati
13895,2016-03-29,15:50:00,9 Highknoll Ct Fairfield OH 45014,-84.532364,39.317022,Cincinnati
13896,2016-02-29,10:43:00,5893 Fairdale Dr Fairfield OH 45014,-84.590239,39.3380439,Cincinnati
13897,2016-03-11,03:45:00,6816 Fairfield Business Center Dr Fairfield OH 45014,-84.493596,39.318584,Cincinnati
