RecordID,Date,Time,Address,Longitude,Latitude,Group
4430,2016-09-07,02:00:00,1525 ROSEWOOD AVON OH 44011,-82.0403515,41.4695989,Cleveland
4431,2016-09-06,04:20:00,37745 FRENCH CREEK RD Avon OH 44011,-82.0437479,41.449917,Cleveland
4432,2016-10-12,09:50:00,1446 MULBERRY LANE AVON OH 44011,-82.0430894,41.4694224,Cleveland
4433,2016-10-21,06:10:00,37573 LAKE DR AVON OH 44011,-82.039685,41.460279,Cleveland
4434,2016-12-29,10:20:00,WALMART CHESTER RD AVON OH 44011,-82.0159766,41.46633,Cleveland
4435,2016-11-28,01:15:00,1560 ROSEWOOD AVON OH 44011,-82.0404699,41.4685612,Cleveland
4436,2016-12-08,03:45:00,37842 MAGNOLIA DR AVON OH 44011,-82.0419758,41.469563,Cleveland
4437,2016-12-13,13:10:00,35600 DETROIT RD Avon OH 44011,-82.0113912,41.4587389,Cleveland
4438,2016-12-29,09:10:00,37745 FRENCH CREEK RD Avon OH 44011,-82.0437479,41.449917,Cleveland
4439,2016-01-26,04:50:00,SOMERSET DR AVON LAKE OH 44011,-82.0485745,41.4995582,Cleveland
4440,2016-01-17,07:40:00,180 Somerset Ln Avon Lake OH 44012,-82.0484465,41.4994457,Cleveland
4441,2016-01-18,00:50:00,505 Aqua Marine Blvd AVON LAKE OH 44012,-82.0658175,41.4977405,Cleveland
4442,2016-02-08,18:05:00,157 Somerset Ln Avon Lake OH 44012,-82.0493971,41.4996992,Cleveland
4443,2016-02-19,04:50:00,162 Parkwood Ave Avon Lake OH 44012,-82.029168,41.506925,Cleveland
4444,2016-03-30,17:25:00,151 Miller Rd Avon Lake OH 44012,-82.061296,41.4987179,Cleveland
4445,2016-07-25,13:50:00,33660 Pin Oak Pkwy Avon Lake OH 44012,-82.043974,41.482449,Cleveland
4446,2016-08-16,05:40:00,228 INWOOD BLVD AVON LAKE OH 44012,-82.02495,41.504682,Cleveland
4447,2016-08-31,09:40:00,82 LANDINGS WAY AVON LAKE OH 44012,-82.016344,41.494935,Cleveland
4448,2016-09-09,00:15:00,116 VANDA AVE AVON LAKE OH 44012,-81.9865655,41.5056644,Cleveland
4449,2016-09-13,03:45:00,185 MOORE RD AVON LAKE OH 44012,-82.046504,41.500545,Cleveland
4450,2016-10-17,01:55:00,339 DELLWOOD AVE AVON LAKE OH 44012,-82.025889,41.499312,Cleveland
4451,2016-10-25,11:50:00,345 LEAR RD Avon Lake OH 44012,-81.9870756,41.4973492,Cleveland
4452,2016-06-06,22:10:00,BETA DR Newburgh Hts OH 44015,-81.66265,41.4502473,Cleveland
4453,2016-02-02,09:30:00,307 RUNN STREET BEREA OH 44017,-81.858817,41.373657,Cleveland
4454,2016-02-17,06:00:00,288 Beech St Berea OH 44017,-81.8500276,41.3741825,Cleveland
4455,2016-02-17,06:30:00,189 Emerald Ln Berea OH 44017,-81.864876,41.367111,Cleveland
4456,2016-04-20,18:20:00,14006 EMERSON AVE BEREA OH 44017,-81.855394,41.387805,Cleveland
4457,2016-04-29,17:35:00,55 LOU GROZA BLVD BEREA OH 44017,-81.8510682,41.3822626,Cleveland
4458,2016-05-08,10:10:00,71 Fillier St Berea OH 44017,-81.855974,41.376976,Cleveland
4459,2016-05-08,10:05:00,339 West St Berea OH 44017,-81.871882,41.364305,Cleveland
4460,2016-05-13,23:00:00,41 4th Ave Berea OH 44017,-81.8514059,41.3772742,Cleveland
4461,2016-05-20,07:30:00,235 Riveredge PKWY BEREA OH 44017,-81.8587513,41.3883568,Cleveland
4462,2016-06-02,11:30:00,257 West St Berea OH 44017,-81.868817,41.364098,Cleveland
4463,2016-06-08,05:40:00,367 S Rocky River Dr Berea OH 44017,-81.850521,41.358569,Cleveland
4464,2016-07-08,12:05:00,136 e bagley road berea OH 44017,-81.8479957,41.3718299,Cleveland
4465,2016-06-28,23:40:00,367 S Rocky River Dr BEREA OH 44017,-81.850521,41.358569,Cleveland
4466,2016-07-15,17:15:00,555 peal BEREA OH 44017,-81.8512098,41.3806462,Cleveland
4467,2016-07-15,15:20:00,599 PEARL ST BEREA OH 44017,-81.8512124,41.3817652,Cleveland
4468,2016-07-18,10:00:00,137 front st berea OH 44017,-81.8535257,41.3691807,Cleveland
4469,2016-07-28,13:25:00,348 SPAGUE RD BEREA OH 44017,-81.87057,41.350974,Cleveland
4470,2016-08-08,12:05:00,55 LOU GROZA BLVD BEREA OH 44017,-81.8510682,41.3822626,Cleveland
4471,2016-08-14,12:50:00,55 barrett rd berea OH 44017,-81.8641724,41.3741943,Cleveland
4472,2016-10-20,00:40:00,55 BARRETT RD APT 839 Berea OH 44017,-81.8641724,41.3741943,Cleveland
4473,2016-11-05,03:15:00,198 FRONT ST APT 3 BEREA OH 44017,-81.852621,41.37072,Cleveland
4474,2016-12-22,14:45:00,844 THACKER ST Berea OH 44017,-81.8504382,41.3883203,Cleveland
4475,2016-12-16,07:35:00,342 SPRAGUE RD BEREA OH 44017,-81.8705976,41.351767,Cleveland
4476,2016-03-23,15:20:00,13600 WCenter St Burton OH 44021,-81.153664,41.471339,Cleveland
4477,2016-04-18,14:50:00,14591 Garden st Burton OH 44021,-81.14915,41.471632,Cleveland
4478,2016-07-13,22:05:00,16941 Mumford Rd Burton OH 44021,-81.1080999,41.4089079,Cleveland
4479,2016-08-15,11:40:00,14060 GOODWIN BURTON OH 44021,-81.137749,41.476277,Cleveland
4480,2016-09-09,02:45:00,13830 FORD LANE Burton OH 44021,-81.1461465,41.4746121,Cleveland
4481,2016-10-19,15:18:00,14624 rapids Rd Burton OH 44021,-81.1556973,41.4704512,Cleveland
4482,2016-11-02,17:10:00,13050 KINSMAN RD BURTON OH 44021,-81.17195,41.471309,Cleveland
4483,2016-12-12,16:50:00,14561 HICKOX ST Burton OH 44021,-81.142143,41.472398,Cleveland
4484,2016-12-06,17:40:00,"4600 Lander Rd, Bentleyville OH 44022",-81.4645175,41.4339312,Cleveland
4485,2016-12-22,01:10:00,30710 HARVARD RD 114114 Bentleyville OH 44022,-81.46169,41.448358,Cleveland
4486,2016-02-22,14:25:00,44 Maple Hill Dr Chagrin Falls OH 44022,-81.308773,41.4328969,Cleveland
4487,2016-03-17,09:25:00,200 Jackson Dr Chagrin Falls OH 44022,-81.484288,41.440835,Cleveland
4488,2016-10-01,02:05:00,44 MAPLE HILL DR Chagrin Falls OH 44022,-81.308773,41.4328969,Cleveland
4489,2016-11-29,18:50:00,30 N MAIN ST Chagrin Falls OH 44022,-81.3912686,41.4306656,Cleveland
4492,2016-03-24,15:50:00,16533 Chillicothe Rd Auburn Twp OH 44023,-81.33717,41.418647,Cleveland
4493,2016-03-03,20:20:00,17861 Munn Rd Chagrin Falls OH 44023,-81.27338,41.382178,Cleveland
4494,2016-04-17,11:15:00,8505 Rockspring Dr Chagrin Falls OH 44023,-81.338468,41.404578,Cleveland
4495,2016-07-26,17:50:00,16695 Chillicothe Rd Chagrin Falls OH 44023,-81.3381785,41.4173271,Cleveland
4496,2016-08-01,05:35:00,9022 BAINBRIDGE RD CHAGRIN FALLS OH 44023,-81.320165,41.389245,Cleveland
4497,2016-08-11,06:20:00,16750 AKRON ST CHAGRIN FALLS OH 44023,-81.391187,41.413442,Cleveland
4499,2016-11-17,13:10:00,"16716 Chillicothe Rd, Ste 700 Chagrin Falls OH 44023",-81.3391064,41.4142303,Cleveland
4500,2016-12-29,10:15:00,17648 EASTBROOK TRL G104 CHARGRIN FALLS OH 44023,-81.325363,41.389293,Cleveland
4501,2016-01-17,14:00:00,128 DOWNING Chardon OH 44024,-81.2022494,41.5884569,Cleveland
4502,2016-01-29,20:55:00,12059 Nicki Ln Chardon OH 44024,-81.1696446,41.5726686,Cleveland
4503,2016-01-29,21:05:00,11106 Kile Rd Chardon OH 44024,-81.105087,41.5705699,Cleveland
4504,2016-02-19,17:35:00,12316 Old State Rd Chardon OH 44024,-81.118646,41.535584,Cleveland
4505,2016-04-06,17:40:00,438 North St Chardon OH 44024,-81.205767,41.5918969,Cleveland
4506,2016-04-18,13:20:00,458 Karen Dr Chardon OH 44024,-81.19645,41.574213,Cleveland
4507,2016-04-18,23:50:00,220 Park Dr Chardon OH 44024,-81.2175395,41.5915763,Cleveland
4508,2016-05-12,23:55:00,12430 Taylor Wells Rd Chardon OH 44024,-81.163883,41.531683,Cleveland
4509,2016-06-02,11:20:00,9685 Kile Rd Chardon OH 44024,-81.100559,41.608134,Cleveland
4510,2016-06-14,07:10:00,128 DOWNING CHARDON OH 44024,-81.2022494,41.5884569,Cleveland
4511,2016-07-09,17:50:00,14521 Sisson Rd Chardon OH 44024,-81.1233589,41.5755,Cleveland
4512,2016-08-05,22:45:00,11919 Aquilla Rd Chardon OH 44024,-81.178927,41.546936,Cleveland
4513,2016-08-25,10:25:00,12423 Ravenna Rd CHARDON OH 44024,-81.1925797,41.5309516,Cleveland
4514,2016-08-20,09:00:00,8291 RUSTIC DR CHARDON OH 44024,-81.13727,41.643723,Cleveland
4515,2016-09-07,20:50:00,9750 MULLBERRY RD CHARDON OH 44024,-81.293498,41.563468,Cleveland
4516,2016-10-15,23:55:00,13002 Kevin Ln Chardon OH 44024,-81.1705133,41.5750165,Cleveland
4517,2016-11-11,05:00:00,11040 CLARK RD Chardon OH 44024,-81.24527,41.627175,Cleveland
4518,2016-12-31,17:00:00,13049 Kevin Ln Chardon OH 44024,-81.1704999,41.5745259,Cleveland
4519,2016-12-03,17:08:00,12316 OLD STATE RD CHARDON OH 44024,-81.118646,41.535584,Cleveland
4520,2016-10-08,23:55:00,8567 PLANK RD MONTVILLE OH 44024,-81.0699161,41.6371217,Cleveland
4521,2016-02-21,23:45:00,7314 Hillendale Rd Chesterland OH 44026,-81.380033,41.561119,Cleveland
4522,2016-03-07,23:10:00,8845 Ranch Dr Chesterland OH 44026,-81.32625,41.514271,Cleveland
4523,2016-04-05,20:20:00,8079 Sherman Rd Chesterland OH 44026,-81.35289,41.533416,Cleveland
4524,2016-05-11,10:55:00,8200 cedar Chesterland OH 44026,-81.349683,41.507673,Cleveland
4525,2016-11-02,15:20:00,20690 Lorain RD FAIRVIEW PARK OH 44026,-81.8493662,41.4476713,Cleveland
4526,2016-08-24,20:30:00,10060 EMERSON DR COLUMBIA OH 44028,-81.891587,41.348262,Cleveland
4527,2016-02-15,01:45:00,10174 W River Rd COLUMBIA STATION OH 44028,-81.9094609,41.348008,Cleveland
4528,2016-08-09,13:35:00,27212 royalton rd columbia station rd OH 44028,-81.9577728,41.3136822,Cleveland
4529,2016-08-27,10:05:00,7626 CROCKER RD VALLEY CITY OH 44028,-81.9632084,41.2748299,Cleveland
4570,2016-06-28,13:55:00,184 EAST MAIN ST ORWELL OH 44030,-80.8610427,41.5350953,Cleveland
4571,2016-06-17,16:15:00,14760 Mayfield Rd East Claridon OH 44033,-81.114813,41.5331059,Cleveland
4572,2016-03-28,15:05:00,41633 Russia Rd Elyria OH 44035,-82.129874,41.336303,Cleveland
4573,2016-01-13,01:30:00,198 Portia Ct Elyria OH 44035,-82.1008811,41.3428319,Cleveland
4574,2016-01-29,21:30:00,120 BOHANNON CT ELYRIA OH 44035,-82.099066,41.3448662,Cleveland
4575,2016-01-07,14:15:00,401 FOSTER ST Elyria OH 44035,-82.1158174,41.378444,Cleveland
4576,2016-01-14,12:40:00,154 Irondale St Elyria OH 44035,-82.116968,41.361326,Cleveland
4577,2016-01-02,12:35:00,237 Oakwood St Elyria OH 44035,-82.0980979,41.343761,Cleveland
4578,2016-01-29,10:10:00,1885 LAKE AVE Elyria OH 44035,-82.129387,41.3942223,Cleveland
4579,2016-01-04,14:40:00,241 Wooster St Elyria OH 44035,-82.106169,41.355551,Cleveland
4580,2016-01-08,13:05:00,41524 griswold rd Elyria OH 44035,-82.126329,41.400764,Cleveland
4581,2016-01-11,00:00:00,108 Portia COURT ELYRIA OH 44035,-82.1000826,41.3428193,Cleveland
4582,2016-02-01,12:35:00,539 Abbe Rd S Elyria OH 44035,-82.0779133,41.3667621,Cleveland
4583,2016-04-13,13:25:00,41362 Griswold Rd Elyria OH 44035,-82.122798,41.4010589,Cleveland
4584,2016-01-20,18:25:00,41867 Rambler Ave Elyria OH 44035,-82.133559,41.39515,Cleveland
4585,2016-02-08,05:20:00,242 Beebe Ave Elyria OH 44035,-82.0817409,41.380978,Cleveland
4586,2016-01-29,21:20:00,132 Bohannon Ct Elyria OH 44035,-82.0992287,41.344867,Cleveland
4587,2016-02-05,10:14:00,132 Warden Ave Elyria OH 44035,-82.12831,41.389398,Cleveland
4588,2016-02-09,15:10:00,118 Vanderbilt Ct Elyria OH 44035,-82.085113,41.349333,Cleveland
4589,2016-02-08,03:30:00,660 Hall Rd Elyria OH 44035,-82.119248,41.337462,Cleveland
4590,2016-05-27,06:05:00,125 Tulane Ct Elyria OH 44035,-82.08443,41.415392,Cleveland
4591,2016-02-12,15:20:00,110 Virginia Ave Elyria OH 44035,-82.104164,41.3374603,Cleveland
4592,2016-02-12,18:40:00,642 Harvard Ave Elyria OH 44035,-82.0840993,41.3624207,Cleveland
4593,2016-02-16,16:15:00,806 Hollywood Blvd Elyria OH 44035,-82.075695,41.40128,Cleveland
4594,2016-03-02,18:40:00,106 Rush St Elyria OH 44035,-82.1204872,41.3764495,Cleveland
4595,2016-03-03,18:16:00,106 MOCKINGBIRD LN Elyria OH 44035,-82.077751,41.3595854,Cleveland
4596,2016-02-12,17:15:00,820 Allen St Elyria OH 44035,-82.121836,41.354958,Cleveland
4597,2016-02-12,17:50:00,469 Augdon Dr Elyria OH 44035,-82.073477,41.386776,Cleveland
4598,2016-02-20,09:20:00,120 Penrose Ct Elyria OH 44035,-82.111092,41.408603,Cleveland
4599,2016-02-28,21:15:00,1580 Prospect St Elyria OH 44035,-82.087373,41.35284,Cleveland
4600,2016-02-28,15:35:00,254 New York Ave Elyria OH 44035,-82.1031846,41.3402119,Cleveland
4601,2016-02-29,03:05:00,339 Ashwood Dr Elyria OH 44035,-82.147518,41.3542415,Cleveland
4602,2016-03-04,04:40:00,536 Abbe Rd S Elyria OH 44035,-82.0779169,41.3665562,Cleveland
4603,2016-03-04,04:10:00,147 Eastern Heights Blvd Elyria OH 44035,-82.0986494,41.3629101,Cleveland
4604,2016-03-07,13:35:00,6246 W River Rd S Elyria OH 44035,-82.115743,41.361705,Cleveland
4605,2016-03-13,16:25:00,535 Abbe Rd N Elyria OH 44035,-82.0773763,41.389531,Cleveland
4606,2016-03-28,19:00:00,727 Finwood Ct Elyria OH 44035,-82.0745194,41.4034536,Cleveland
4607,2016-03-18,19:00:00,245 Market Dr Elyria OH 44035,-82.1063319,41.389157,Cleveland
4608,2016-03-16,08:30:00,444 Cleveland St Elyria OH 44035,-82.0851575,41.3753071,Cleveland
4609,2016-03-17,22:50:00,627 Cornell Ave Elyria OH 44035,-82.084846,41.361022,Cleveland
4610,2016-03-21,14:35:00,646 Midway Blvd Elyria OH 44035,-82.1189046,41.3975719,Cleveland
4611,2016-03-25,04:35:00,1417 West Ave Elyria OH 44035,-82.1106782,41.3533003,Cleveland
4612,2016-03-28,16:45:00,41524 Griswold Rd Elyria OH 44035,-82.126329,41.400764,Cleveland
4613,2016-04-13,19:45:00,117 Park Meadow Ln Elyria OH 44035,-82.0790177,41.3531216,Cleveland
4614,2016-04-06,12:35:00,429 E Broad St Elyria OH 44035,-82.090407,41.367042,Cleveland
4615,2016-04-11,05:10:00,9799 Leavitt Rd Elyria OH 44035,-82.2151389,41.347836,Cleveland
4616,2016-04-25,08:55:00,1051 Melvyn Ln Elyria OH 44035,-82.1196458,41.3563299,Cleveland
4617,2016-04-12,13:30:00,290 Washington Ave Elyria OH 44035,-82.107202,41.371598,Cleveland
4618,2016-04-19,11:35:00,BRUNSWICK DR ELYRIA OH 44035,-82.1550182,41.362573,Cleveland
4619,2016-04-22,15:20:00,728 17th St Elyria OH 44035,-82.121852,41.350391,Cleveland
4620,2016-04-28,02:25:00,343 Brace Ave Elyria OH 44035,-82.119309,41.387121,Cleveland
4621,2016-05-04,14:25:00,351 GULF RD ELYRIA OH 44035,-82.0943538,41.3771699,Cleveland
4622,2016-05-04,12:30:00,632 Stanford Ave Elyria OH 44035,-82.08456,41.35985,Cleveland
4623,2016-05-12,08:50:00,210 Huron St Elyria OH 44035,-82.1226772,41.3721959,Cleveland
4624,2016-05-05,16:25:00,1005 N Abbe Rd Elyria OH 44035,-82.0734067,41.413208,Cleveland
4625,2016-05-11,05:20:00,459 9TH ST ELYRIA OH 44035,-82.113455,41.358723,Cleveland
4626,2016-05-14,02:25:00,973 SALEM AVE ELYRIA OH 44035,-82.069621,41.398505,Cleveland
4627,2016-05-27,03:35:00,607 Purdue Ave Elyria OH 44035,-82.084545,41.356662,Cleveland
4628,2016-05-27,07:15:00,120 CHELSEE PL ELYRIA OH 44035,-82.1533661,41.3592421,Cleveland
4629,2016-05-27,09:45:00,525 BELL AVE ELYRIA OH 44035,-82.115644,41.384421,Cleveland
4630,2016-05-31,09:25:00,525 PARK PLACE ELYRIA OH 44035,-82.0961151,41.3684326,Cleveland
4631,2016-06-04,10:35:00,1115 E River St Elyria OH 44035,-82.100422,41.356485,Cleveland
4632,2016-06-08,14:45:00,292 HAWTHORNE ST ST Elyria OH 44035,-82.080695,41.381044,Cleveland
4633,2016-06-23,16:10:00,710 West Ave Elyria OH 44035,-82.1104941,41.3602131,Cleveland
4634,2016-06-15,14:10:00,6355 MIDWAY MALL ELYRIA OH 44035,-82.1120016,41.3973063,Cleveland
4635,2016-06-20,14:25:00,298 Bon Air Ave Elyria OH 44035,-82.0766809,41.38117,Cleveland
4636,2016-06-16,03:40:00,311 Longson Ave Elyria OH 44035,-82.079623,41.364213,Cleveland
4637,2016-07-06,05:20:00,310 East Avenue Elyria OH 44035,-82.103568,41.364767,Cleveland
4638,2016-07-11,01:55:00,316 Brace Ave Elyria OH 44035,-82.120597,41.387644,Cleveland
4639,2016-07-21,04:50:00,340 Furnace St Elyria OH 44035,-82.1115787,41.3754746,Cleveland
4640,2016-07-14,14:10:00,1160 W River Rd N Elyria OH 44035,-82.1050241,41.3885343,Cleveland
4641,2016-07-21,07:50:00,1100 OAKWOOD ELYRIA OH 44035,-82.1405828,41.3817215,Cleveland
4642,2016-07-16,16:50:00,121 Bethesda Cir Elyria OH 44035,-82.163013,41.366428,Cleveland
4643,2016-09-06,05:05:00,234 EASTERN HEIGHTS BLVD ELYRIA OH 44035,-82.0961358,41.3631158,Cleveland
4644,2016-07-16,13:20:00,41442 Northwood St Elyria OH 44035,-82.124214,41.41793,Cleveland
4645,2016-08-01,02:30:00,281 Pasadena Ave Elyria OH 44035,-82.087843,41.3807029,Cleveland
4646,2016-07-20,16:30:00,8941 LEAVITT RD ELYRIA OH 44035,-82.2104106,41.3631977,Cleveland
4647,2016-07-22,11:55:00,235 Greenbriar St Elyria OH 44035,-82.1501954,41.3572956,Cleveland
4648,2016-07-21,03:30:00,180 College Park Dr Elyria OH 44035,-82.080787,41.412148,Cleveland
4649,2016-07-22,12:45:00,229 Massachusetts Ave Elyria OH 44035,-82.103902,41.3407085,Cleveland
4650,2016-07-21,06:35:00,133 DAVID DRIVE ELYRIA OH 44035,-82.107257,41.391158,Cleveland
4651,2016-07-28,09:55:00,340 Griswold Rd Elyria OH 44035,-82.1091285,41.400178,Cleveland
4652,2016-08-03,18:50:00,210 Park Meadow ELYRIA OH 44035,-82.0790916,41.3540529,Cleveland
4653,2016-08-26,13:55:00,135 Morgan Ave Elyria OH 44035,-82.127219,41.386224,Cleveland
4654,2016-08-03,20:15:00,571 Bayberry Dr Elyria OH 44035,-82.076479,41.346269,Cleveland
4655,2016-08-12,10:15:00,110 Virginia Ave Elyria OH 44035,-82.104164,41.3374603,Cleveland
4656,2016-08-10,07:15:00,1834 MIDDLE AVE Elyria OH 44035,-82.1075213,41.3489881,Cleveland
4657,2016-08-20,10:15:00,121 HOMER COURT ELYRIA OH 44035,-82.090242,41.373044,Cleveland
4658,2016-08-23,11:15:00,333 Prospect St Elyria OH 44035,-82.0887766,41.3675466,Cleveland
4659,2016-08-16,06:40:00,1580 PROSPECT STREET elyria OH 44035,-82.087373,41.35284,Cleveland
4660,2016-08-20,09:20:00,6176 LAKE AVE ELYRIA OH 44035,-82.1483499,41.41429,Cleveland
4661,2016-08-18,04:25:00,111 W BRIDGE ST ELYRIA OH 44035,-82.113099,41.368275,Cleveland
4662,2016-08-18,04:50:00,315 11TH ST ELYRIA OH 44035,-82.108136,41.356599,Cleveland
4663,2016-08-18,02:20:00,525 SOUTH ABBE APT J11 Elyria OH 44035,-82.0779006,41.367355,Cleveland
4664,2016-08-31,07:05:00,269 LAKE AVE Elyria OH 44035,-82.1153893,41.3737045,Cleveland
4665,2016-09-16,03:20:00,355 11th ST ELYRIA OH 44035,-82.110024,41.356511,Cleveland
4666,2016-09-14,08:45:00,41865 COOPER AVE ELYRIA OH 44035,-82.134396,41.3269019,Cleveland
4667,2016-09-07,02:50:00,215 PARK MEADOW LANE APT D ELYRIA OH 44035,-82.0794425,41.3545835,Cleveland
4668,2016-09-09,03:05:00,447 CONCORD AVE ELYRIA OH 44035,-82.0829849,41.36383,Cleveland
4669,2016-09-22,10:45:00,536 CORNELL AVE ELYRIA OH 44035,-82.086866,41.361547,Cleveland
4670,2016-09-22,14:25:00,236 WOODFORD AVE Elyria OH 44035,-82.12363,41.3632624,Cleveland
4671,2016-09-22,12:15:00,239 Massachusetts Ave Elyria OH 44035,-82.1035081,41.3408429,Cleveland
4672,2016-09-30,15:50:00,42064 HELEN ST ELYRIA OH 44035,-82.137319,41.416482,Cleveland
4673,2016-10-14,03:45:00,176 TEDMAN ELYRIA OH 44035,-82.0997141,41.3443201,Cleveland
4674,2016-10-12,11:45:00,630 s abbe rd elyria OH 44035,-82.0776866,41.3622073,Cleveland
4675,2016-10-14,13:05:00,114 VALLEY FORGE CIRCLE ELYRIA OH 44035,-82.161677,41.364422,Cleveland
4676,2016-10-24,05:45:00,1042 MELVYN LANE Elyria OH 44035,-82.12006,41.356326,Cleveland
4677,2016-12-02,11:00:00,187 CANTERNERRY ELYRIA OH 44035,-82.08629,41.396194,Cleveland
4678,2016-10-25,10:35:00,750 S ABBE RD ELYRIA OH 44035,-82.0776978,41.3613036,Cleveland
4679,2016-10-21,14:00:00,544 CORNELL AVE ELYRIA OH 44035,-82.086491,41.3615489,Cleveland
4680,2016-11-04,12:55:00,42953 WOODHILL ELYRIA OH 44035,-82.154459,41.397491,Cleveland
4681,2016-10-24,04:30:00,110 PINEWOOD DR ELYRIA OH 44035,-82.101257,41.35433,Cleveland
4682,2016-10-26,06:10:00,300 Washington Ave ELYRIA OH 44035,-82.1067841,41.3721039,Cleveland
4683,2016-10-31,03:20:00,536 S ABBE RD ELYRIA OH 44035,-82.0779169,41.3665562,Cleveland
4684,2016-11-02,04:20:00,112 KENTUCKY DR ELYRIA OH 44035,-82.1008826,41.3390745,Cleveland
4685,2016-11-07,04:35:00,297 MARSEILLES AVE ELYRIA OH 44035,-82.0821859,41.381212,Cleveland
4686,2016-11-02,05:35:00,1100 OAKWOOD DR APT A1A Elyria OH 44035,-82.1405828,41.3817215,Cleveland
4687,2016-11-10,12:02:00,606 CONCORD AVE ELYRIA OH 44035,-82.082288,41.362829,Cleveland
4688,2016-11-11,05:15:00,253 13TH ST ELYRIA OH 44035,-82.1067263,41.3545226,Cleveland
4689,2016-11-16,03:25:00,618 KEYS DR ELYRIA OH 44035,-82.110919,41.386375,Cleveland
4690,2016-11-29,20:35:00,259 MICHIGAN AVE Elyria OH 44035,-82.096808,41.352558,Cleveland
4691,2016-11-21,15:30:00,701 S LOGAN Elyria OH 44035,-82.080782,41.362099,Cleveland
4692,2016-11-22,15:15:00,122 BRACE AVE ELYRIA OH 44035,-82.128419,41.3875475,Cleveland
